drug,region,region_id,wdeg_lo,wdeg_med,wdeg_hi,closeness_lo,closeness_med,closeness_hi,betweenness_lo,betweenness_med,betweenness_hi
SAL,Intergeniculate leaflet of the lateral geniculate complex,27,76.8244800270848,134.6711590098616,186.86556803319047,7.683720797206864,69.87140674652201,128.12461955658472,0.0,0.0,0.16577713667508115
SAL,Periventricular hypothalamic nucleus anterior part,30,154.90584008196618,186.6175646974462,201.63248878673235,23.91574741771026,123.1188680504153,167.54393449114235,0.0,0.007897583844212045,0.40055896141363145
SAL,Paraventricular hypothalamic nucleus,38,155.28492524190045,186.32259285283288,201.0448636074201,22.955318754079332,122.8274736032194,165.9568837545428,0.0,0.005319148936170213,0.4733141002524342
SAL,Anterior cingulate area dorsal part,39,133.38763737202328,160.26553798613503,195.34892466482347,17.468888290751227,94.10459037486595,146.21813287256657,0.0,0.004147133068878471,0.26822935448972235
SAL,Infralimbic area,44,147.33977594269263,170.0129967479212,199.47028423650045,17.394205007396824,98.73487506870784,156.1599303284543,0.0,0.22078975838442122,0.3951316263974035
SAL,Anterior cingulate area ventral part,48,155.01706368314984,185.4228841206494,200.1406962837002,22.484099105319373,120.78781898689736,163.68587455557514,0.0,0.0,0.4164082221420844
SAL,Nucleus accumbens,56,131.5360697351227,158.78552750062119,198.38377585669932,16.699482965047867,96.16133001238914,156.28041138920514,0.0,0.0,0.4040028849621349
SAL,Paraventricular hypothalamic nucleus descending division,63,153.70445223856723,186.36076040304744,201.54087351416058,23.910559072143936,122.35400523202185,168.30547989359653,0.0,0.005517490082942661,0.4732059141723765
SAL,Lateral terminal nucleus of the accessory optic tract,66,81.68409135063663,118.40078061042892,173.7095804984972,7.5784278373822955,54.35919794943544,99.5972274478231,0.0,0.05693292463036423,0.4164082221420844
SAL,Anterodorsal preoptic nucleus,72,151.60843807003954,171.74147166543224,192.26217014789145,14.567473684915432,101.86008184290245,142.1213260786536,0.0,0.3321312657771367,0.3948431301839163
SAL,Dorsal terminal nucleus of the accessory optic tract,75,96.92113411059567,137.4926381977658,185.50615314159916,10.050843084089289,71.06516556552405,133.68631568771784,0.0,0.16909484313018391,0.31821132347637937
SAL,Inferior olivary complex,83,113.37668348779572,154.3912719830945,198.08929784819324,12.74972235182878,79.57385522969355,150.8919467334093,0.0,0.1581319870176704,0.4394157951676884
SAL,Anterior hypothalamic nucleus,88,104.61245130430271,144.8065631021025,188.90165287188373,12.711502242578062,78.7320675755626,124.8775172036594,0.0,0.05109989181391994,0.2437071763433105
SAL,Interposed nucleus,91,111.5790568155015,153.8024268626449,199.51352573844474,12.643711335525738,79.04642119187783,156.57440374501957,0.0,0.18131987017670392,0.47847097006851785
SAL,Dorsal cochlear nucleus,96,154.12256193690752,186.50316572212216,201.61698129032123,23.888932447058867,122.80289218611182,168.16299213132706,0.0,0.006274792643346556,0.4849621348719798
SAL,Interpeduncular nucleus,100,144.54677728761908,171.27184693586418,196.07973016504388,21.689923358118474,115.35049382392124,148.11619536111814,0.0,3.0051688904916458e-05,0.24908041831950956
SAL,Ventral cochlear nucleus,101,78.13904398945951,129.7615304788314,187.85134984084775,7.533742423523309,69.84695908320177,135.1392231369103,0.0,0.05510277677605482,0.38369996393797334
SAL,Agranular insular area dorsal part,104,154.08056667548854,186.5898034333142,200.7426059336156,23.80541763671414,123.15175967327585,167.82477184307461,0.0,0.0014184397163120531,0.46083663901911287
SAL,Inferior salivatory nucleus,106,132.84256809112463,176.08279151761874,189.97726147810445,20.270340168309257,112.36306711656212,148.29747400670854,0.0,0.01853588171655247,0.2851063829787234
SAL,Agranular insular area posterior part,111,137.4667792791447,163.3092446487846,195.8739641086097,15.027289579100147,98.45184759739682,144.3204686676676,0.026613775694194014,0.29365308330328166,0.4160836639019113
SAL,Trochlear nucleus,115,133.20508927861783,176.19585858156915,190.46679902730347,20.170117509753116,111.73652713069751,149.69639615942154,0.0,0.1439235485034259,0.32080778939776416
SAL,Periventricular hypothalamic nucleus intermediate part,118,114.26539222714639,138.73377120966143,189.43740053469438,9.950702459933401,69.88134132466496,137.45126762291474,0.0,0.18907320591417237,0.33415073927154704
SAL,Agranular insular area ventral part,119,147.83858139837213,182.7187886902621,201.4157927732627,20.967162800562612,113.65622877162804,166.9235276076439,0.0,0.028113354970549346,0.39332852506310856
SAL,Periventricular hypothalamic nucleus posterior part,126,142.93106324571755,174.5292764561899,195.35205959286327,21.7735507325591,119.00920203398022,148.25011323138577,0.0,0.014785430941218897,0.2757302560403895
SAL,Anteromedial nucleus,127,139.72084780587895,177.43650034161615,194.17470045490234,21.589087312442818,118.94614364952349,152.56634233160267,0.0,0.1306449092438993,0.4076451496574108
SAL,Midbrain reticular nucleus,128,139.8363292420147,172.23260765896833,198.76037749313065,22.813993219608435,103.81875648324002,164.87582369443433,0.0,0.27836278398846015,0.4595384060584205
SAL,Nucleus ambiguus,135,110.53873876595628,152.1157700354043,185.76347751767366,12.266307641829687,68.58535386943734,132.68162915364462,0.0,0.03584565452578435,0.28827984132708256
SAL,Intermediate reticular nucleus,136,125.17606076504569,172.3010869767137,192.8451872747998,20.530127856763823,109.84466349457011,136.46927140125848,0.0,0.0012681812717874749,0.2444644789037144
SAL,Pontine reticular nucleus,146,152.05252717140752,173.32434019721012,196.1200576281072,21.852605336056737,117.35663560647751,148.6321260114726,0.0,7.512922226229115e-05,0.2726289217454021
SAL,Locus ceruleus,147,154.01452483926374,174.5116419436082,196.16311170972023,21.89155035366304,118.01784375577267,149.14871800782862,0.0,3.0051688904916458e-05,0.1289938694554634
SAL,Paraventricular nucleus of the thalamus,149,153.9619931599615,177.41439225740805,196.37797156167085,21.925205243539605,119.36120694594706,152.51451206663245,0.0,0.0516985214569059,0.4
SAL,Accessory olfactory bulb,151,144.17014767321328,182.2980504109039,199.05891991024208,21.721222838601975,117.00764235877396,165.58319290276987,0.0,0.03937973314100252,0.43710782545979093
SAL,Lateral dorsal nucleus of thalamus,155,130.50643280406425,175.48263641354424,190.2986568045868,20.218077102444134,113.1110801848557,144.09672029918636,0.0,0.02437793003966823,0.4434186801298233
SAL,Anterior olfactory nucleus,159,153.79216281197364,183.84787973288147,200.19355927492538,22.985066816372534,119.68587688229954,163.6372181863242,0.0,0.004886404615939416,0.34691669671835557
SAL,Nucleus prepositus,169,136.816312507992,176.67682077745582,193.2076334397162,21.43220186709356,116.71292911007423,151.13122859394485,0.0,0.03764875586007934,0.2729174179588893
SAL,Dorsal part of the lateral geniculate complex,170,129.32665957445175,175.15804933402057,189.24274677840555,19.89058000885919,110.71024583418901,136.533092516306,0.0,0.0,0.4549945906959971
SAL,Retrochiasmatic area,173,91.70408992598156,146.4676906153277,198.96004261023734,6.500391587337998,66.88462329459256,157.6740471690301,0.002307969707897584,0.19563649477100614,0.4816083663901911
SAL,Nucleus of Roller,177,81.74785235259992,116.1415360722587,173.38541462005674,7.60705861760292,54.12605048445329,99.64108542966082,0.018860439956725567,0.11153984853948792,0.40638297872340423
SAL,Ventral part of the lateral geniculate complex,178,129.42335080337358,170.52730106135039,189.7878466025182,18.961978131434606,109.79931171987317,136.60821339764163,0.0,0.12553191489361704,0.44467484072604885
SAL,Nucleus of reuniens,181,128.47125033850367,173.51688288309956,190.8677791330211,20.009726302665133,110.00871432152522,135.71135265374795,0.0,0.01835557158312297,0.26170212765957446
SAL,Frontal pole cerebral cortex,184,122.93307876058289,154.8268469689687,167.79344084047187,12.913731788935138,76.80243403122603,111.30614664415111,0.0024882798413270826,0.17544175982690227,0.29203029210241616
SAL,Lateral habenula,186,83.33067074862723,116.129543768725,186.62651250038277,6.990381230132285,49.29332684157541,134.0397574181212,0.0003846616179829306,0.028416877028489003,0.15207356653443924
SAL,Rhomboid nucleus,189,153.7793765745647,186.4405021095673,201.40300752388623,23.866938489699074,122.99912341492342,168.1756482355188,0.0,0.003311696117321793,0.3417958889289578
SAL,Lateral hypothalamic area,194,153.94940075031985,184.42729273636624,201.23713275851844,23.27829334152628,120.01891710478768,166.5211980911703,3.606202668589975e-05,0.029029931482149298,0.47576631806707537
SAL,Rostral linear nucleus raphe,197,138.0821730320561,163.7375366577667,199.04990422920483,17.07417463824773,96.99514089348338,157.8921419246206,0.0,0.07630724846736386,0.40553191489361706
SAL,Medial vestibular nucleus,202,102.6331056019676,155.7037749109623,182.98808454846443,12.544839880510422,82.89216260823713,118.75372613446189,0.0,0.004471691309051569,0.2305445366029571
SAL,Linear nucleus of the medulla,203,130.95605948710067,158.28067390837964,199.3434931615199,16.690629767337466,97.20482156645896,158.1394609976646,0.0,0.20692390912369274,0.4870176703930761
SAL,Nucleus raphe magnus,206,129.71218432243705,174.09485085442645,190.3442243001765,19.99918592122929,110.71314003154654,136.61904619350872,0.0,0.014641182834475297,0.4384421204471691
SAL,Area postrema,207,135.4950036535697,160.10777689114394,186.13332850403245,15.16459083175643,79.00014270824212,133.46050118455264,0.0,0.0717634331049405,0.34940497655968267
SAL,Lateral vestibular nucleus,209,151.84823845240035,181.00274733500873,199.12865206501047,22.853278289382846,116.80825920250592,159.26686914878246,0.003840605842048323,0.21168409664623153,0.3985298713787715
SAL,Lateral mammillary nucleus,210,137.35704690653995,177.24625955951566,193.37670982493768,21.465329459940396,117.60728112125615,152.0008623185727,0.0,0.00425531914893617,0.1445558360379851
SAL,Red nucleus,214,82.77705429178326,140.10201398718908,189.82541873567817,8.044453995447165,72.66359690507421,135.6590992561999,0.0,0.08449332852506311,0.4430580598629643
SAL,Anterior pretectal nucleus,215,94.0709378976245,142.1327885783678,189.98506274911801,7.84945277393532,79.10695695771177,136.16947621383957,0.0,0.11831950955643707,0.36548864046159396
SAL,Superior vestibular nucleus,217,139.44548807929147,168.53845541963597,185.74063499001178,15.734186315746904,96.27242248253017,126.89873642354402,0.0,0.14505950234403173,0.3394518571943743
SAL,Lateral posterior nucleus of the thalamus,218,118.37576541522778,142.0313704902096,194.6081503357438,16.94563006932271,71.60796231142304,157.4314057426222,0.0,0.07904796249549224,0.3757783387426374
SAL,Lateral preoptic area,226,84.01811740156572,121.45081580629645,173.2505671285901,7.67590731047272,54.01567875773608,99.62793912850407,0.0,0.072304363505229,0.41666065632888566
SAL,Nucleus raphe pallidus,230,91.72204936420499,139.19431555052495,177.6723032726233,8.574774322495694,73.01647619107312,114.95798241209901,0.0,0.07270104579877389,0.2857194374323837
SAL,Anterior tegmental nucleus,231,82.0346442711335,120.85328407185209,167.53261217332175,5.970913266881663,42.522030999109276,96.29676586048787,0.0030292102416155787,0.07457627118644068,0.34172376487558603
SAL,Lateral reticular nucleus,235,132.58612304882695,159.6455955302842,199.19151888162565,16.766598172616728,97.08128378032984,158.15617216347272,0.0,0.012693833393436712,0.4716312056737583
SAL,Nucleus raphe pontis,238,98.64644280879868,128.52826765143743,172.14927015331634,7.773067843503307,59.66347218295179,97.04711579894209,0.0,0.08283447529751171,0.35182113234763795
SAL,Midbrain reticular nucleus retrorubral area,246,89.49463914070144,137.49781811092612,155.45381545555097,8.889830521244727,58.66446024459324,81.04671168506081,0.0029210241615578794,0.10944825099170573,0.2736747205192932
SAL,Lateral septal nucleus caudal (caudodorsal) part,250,153.81843387589595,183.39424644770452,196.8715792018843,23.040029712831025,121.83111863864217,159.96605264204825,0.0,3.606202668589975e-05,0.4357314581079456
SAL,Lateral septal nucleus rostral (rostroventral) part,258,95.93102785502889,122.78023774150958,199.26687482218136,11.075046669420791,63.390740211214215,161.159384112583,0.0,0.12506310854670033,0.4157230436350523
SAL,Reticular nucleus of the thalamus,262,81.83482728116232,123.05818598123494,179.22177357025382,7.590284543371681,65.26204254821943,112.30603841561106,0.0,0.023656689505950235,0.3799134511359538
SAL,Anteroventral preoptic nucleus,263,107.51291182460815,130.11225656532213,200.3447093214563,13.309777683220185,60.38486491794809,167.32325778549225,0.0,0.12001442481067437,0.26148575549945907
SAL,Anteroventral periventricular nucleus,272,84.18919761780285,131.3157368522716,199.5323670787501,7.439323995775742,63.58636400628859,166.3106266910608,0.0,0.01687702848900108,0.4548503425892535
SAL,Barrington's nucleus,280,87.40488256677742,137.48148643829978,176.28811143017933,9.55532928375579,71.29277688100001,121.82303096218818,0.059610530111792286,0.23429498737829066,0.3695997115037865
SAL,Suprachiasmatic nucleus,286,80.39936031855754,110.08958364229305,174.12036804893415,7.311377032577067,53.90027963019758,98.64685886485219,0.0,0.005265055896141363,0.4109267940858276
SAL,Bed nucleus of the anterior commissure,287,129.98602491199108,150.43443785441326,193.31570084274318,18.21348070172335,67.15456000586086,148.27312820279732,0.0,0.09884601514605121,0.27178146411828347
SAL,Bed nucleus of the accessory olfactory tract,292,87.63507111736746,144.2284245358759,197.6434577921097,6.542482314805989,66.19981996923153,149.29106289994823,0.0,0.023476379372520735,0.43379011900468806
SAL,Superior colliculus motor related,294,122.94362723324254,167.58478434277558,199.47415234534637,21.258028157164578,99.96159868423814,157.93837065174725,5.409304002884962e-05,0.1874864767399928,0.48124774612333215
SAL,Basolateral amygdalar nucleus,295,143.09275434734045,168.0169587348761,200.3457898572821,17.519403357025734,98.85577652855014,164.3466501367242,0.0,0.13180670753696358,0.4304002884962135
SAL,Magnocellular nucleus,298,124.92981075075497,154.9887406495477,171.53780036606332,12.952889079467923,76.6656661422584,117.80610866267165,0.0,0.017922827262892176,0.2425171294626758
SAL,Superior colliculus sensory related,302,148.67669175919042,170.25695132423402,199.13543426541327,17.22275913687788,99.33348053432147,154.46598594550187,0.0,0.27839884601514603,0.4579516768842409
SAL,Basomedial amygdalar nucleus,319,81.97200161962894,129.20365887443117,194.1139640698431,7.642389529050946,63.225962329610454,156.73040703959876,0.0,0.09794446447890372,0.26321673278038227
SAL,Suprageniculate nucleus,325,116.97595799495392,152.3773897474207,176.15011451583445,11.679676456959024,77.21933524833946,95.21286334672577,0.00714028128380815,0.162585647313379,0.27587450414713305
SAL,Primary somatosensory area barrel field,329,138.4004426732892,163.9583424260668,195.6422930521366,17.76015408326333,94.21367277794789,147.36863266775032,0.04803461954561846,0.27857915614857554,0.36624594302199787
SAL,Accessory supraoptic group,332,135.74884213539153,175.9080885766072,196.31092584547144,19.812010753118354,110.10748431574791,160.15045418281815,0.0,0.08478182473855031,0.4234403173458348
SAL,Septohippocampal nucleus,333,122.0436401605474,149.95207853647383,182.19779485476812,11.151503761226454,68.1198220104223,130.64384693479093,0.002163721601153985,0.15023440317345835,0.32170934006491164
SAL,Primary somatosensory area lower limb,337,131.80613243891958,159.01646818511023,196.37797156167085,17.326307870968936,94.61907508055178,149.13255572748633,1.4424810674359899e-05,0.05985575189325646,0.2565813198701767
SAL,Subfornical organ,338,151.708701223295,168.440676442555,196.37797156167085,19.31949588573287,101.91067419483889,149.13255572748298,1.4424810674359899e-05,0.12152799958786265,0.37901190046880634
SAL,Primary somatosensory area mouth,345,130.94291097668292,168.25538648798425,199.40748755452137,21.92531869933489,100.60937481948972,156.30897856750585,0.0,0.1999278759466282,0.39073205914172376
SAL,Subparaventricular zone,347,86.28224710402273,125.02766560458934,158.9587145331089,9.51610156601195,52.19883288794705,80.23140104428538,0.008943382618103138,0.07610890732059142,0.2756220699603318
SAL,Subceruleus nucleus,350,153.36386106038975,169.53038823452306,199.13678338103233,19.55224079254738,104.03251550238923,158.05515765475752,0.0,0.23035821613174662,0.39459069599711505
SAL,Bed nuclei of the stria terminalis,351,143.91104928008585,176.93887765237105,200.36559753080707,22.616397340044927,109.74739955441387,167.40495465482275,0.0,0.0,0.46501983411467723
SAL,Primary somatosensory area nose,353,153.6944067288611,185.74370971986775,201.530526794396,23.62268149694642,121.58588471972058,167.14545662053754,0.0,0.26768842408943383,0.4625315542733502
SAL,Preparasubthalamic nucleus,356,154.01018157333942,181.73684558314253,196.14125892908726,22.805686301384128,122.06940581307711,158.31890426483736,0.0,3.0051688904916458e-05,0.4055174900829427
SAL,Sublaterodorsal nucleus,358,134.41230537051536,160.8736090427701,191.99416715555026,16.69875480465148,91.37119557825578,133.63100227080608,0.0,0.24886404615939417,0.29473494410385864
SAL,Primary somatosensory area trunk,361,100.71820145623036,153.7205948834286,186.80331078829363,6.202937792098911,70.63561099228043,119.61754042973564,0.0,0.16105301117922827,0.3758745041471331
SAL,Mediodorsal nucleus of thalamus,362,142.01753949021244,165.4124316390072,185.26724358747546,16.05794512656652,92.18739128048813,129.61679727138932,0.0,0.10472412549585287,0.39170573386224306
SAL,Parasubthalamic nucleus,364,152.22427244188094,176.41375945072986,195.9405674337152,21.891471724341173,119.53492454712362,151.33789510443515,0.0,0.008763072484673638,0.390299314821493
SAL,Submedial nucleus of the thalamus,366,151.85375525407517,184.48951383002958,199.7769500565164,22.59038429194123,121.15200099506089,166.26409298595922,0.0,0.20537324197619905,0.3828164442841688
SAL,Primary somatosensory area upper limb,369,108.83743455428782,131.6985334056799,191.15011180445867,13.205611531470185,52.5014555708683,151.0971953131223,0.0,0.11673278038225748,0.3295347998557519
SAL,Infracerebellar nucleus,372,144.7461627969008,170.1208809951612,194.25685851147523,14.915381761926453,99.62410506353324,144.91331674490718,0.0,0.01871619184998197,0.4060944825099171
SAL,Substantia nigra compact part,374,149.0833304018036,170.4462227227167,193.64925360924457,18.37888225938525,104.04002140711832,144.09043748236354,0.0,0.008645870897944465,0.3993869455463397
SAL,Supplemental somatosensory area,378,154.03465814636968,184.8087098150113,200.6757491236209,22.99884451355669,120.18280925075504,164.82551134689504,0.0,0.0,0.4392354850342589
SAL,Field CA1,382,94.06118556942106,120.54144983837007,178.33826222525857,10.21733315232575,52.477155277849064,119.40507204419939,0.0,0.062206996033177066,0.2654886404615939
SAL,Primary visual area,385,154.12355296459376,174.9378124165973,199.23529724088635,19.972238530554765,109.04201944507184,157.89377096432423,0.0,0.0576992426974396,0.3983772087991345
SAL,Supraoptic nucleus,390,121.42065707097002,148.18393245785495,196.87034546453862,10.426790387457066,61.32988434527298,147.45339022970597,0.0,0.1410385863685539,0.4151821132347638
SAL,Anteromedial visual area,394,124.47238433050777,153.25658002553575,191.54593328877814,14.870483336765881,82.84628437554665,132.4066013194528,0.0,0.0717994951316264,0.29437432383699963
SAL,Medullary reticular nucleus,395,135.46817738280356,166.18600902914432,197.91729685797873,19.910941637772456,102.2065247809112,155.02291266686612,0.0,0.0421925712225027,0.40414713306887845
SAL,Superior olivary complex,398,126.74628586444152,166.6521729620476,199.4070875246034,21.893974649151566,99.28960954005908,155.71393537585874,0.0,0.2006491164803462,0.46141363144608727
SAL,Anterolateral visual area,402,91.8447199951782,140.7540082326556,175.7411453109916,11.9527248139707,76.18117077315881,94.49231416719768,0.029679047962495493,0.11972592859718717,0.2756941940137036
SAL,Medial amygdalar nucleus,403,133.0590916272348,166.50140063758369,198.07051127496482,21.886523057623524,92.19363849031001,164.06241934784308,0.0,0.13166245943021998,0.4574468085106383
SAL,Lateral visual area,409,153.71298726914455,171.88777329451045,196.49261131593326,21.718389188652086,115.41128749381078,150.50191562929604,0.005012621709340065,0.23342949873782906,0.3789397764154345
SAL,Field CA2,423,154.38906555402576,176.7302053921431,197.14789455649185,21.87119488478619,117.86631007252596,152.7344127987462,0.00016227912008654887,0.2562441399206632,0.40887125856473133
SAL,Posterolateral visual area,425,128.51471584206,156.79903558392874,200.74696012573378,17.645579334212176,70.28419805957766,167.77169989328672,0.0,0.2127659574468085,0.4717634331049405
SAL,Spinal nucleus of the trigeminal oral part,445,149.5798757308309,170.3080963014604,199.01023900784327,17.20380020883407,99.93698824947532,153.58556023599365,0.0,0.0570501262170934,0.3594662820050487
SAL,Field CA3,463,83.73843678682252,142.824959254906,188.56146363511454,7.832479283430378,69.81106649040058,135.8902470991378,0.0,0.005842048323115759,0.4014064190407501
SAL,Medial geniculate complex,475,152.8921054967811,172.0944848930995,194.17241136189958,19.03219759763801,104.39724228678989,144.17159613957347,0.0,0.012441399206635412,0.3318427695636495
SAL,Medial mammillary nucleus,491,86.02538920856699,142.1269022790125,183.86493803333872,6.533696423856436,65.86668896657358,119.4870068024597,0.0,0.009051568698160836,0.10674359899026326
SAL,Subiculum,502,140.2832619069245,161.27059606838472,185.54810520292716,15.673881679432322,90.16116901787773,132.63428424882562,0.0,0.09116480346195456,0.29156148575549945
SAL,Main olfactory bulb,507,154.01514054750572,180.34877545946603,199.0941084436219,20.341255489164197,113.07571645048318,161.21807651701255,0.0,0.0019834114677244863,0.42426974395961053
SAL,Medial preoptic nucleus,515,155.3941862964964,184.86113529316304,198.73467531399865,23.393468761833056,120.95660954504454,164.44910932687813,0.0,0.013306887847097007,0.4126217093400649
SAL,Medial preoptic area,523,149.83982242215555,182.60321145589927,201.1378739613549,20.84046704371631,116.65922664129144,165.44887455743662,0.0,0.2858636855391273,0.4596465921384782
SAL,Medial pretectal area,531,153.81452261282737,182.26548965123817,198.75164298538456,22.464290294092258,116.3084989216908,160.3846262872777,0.0,0.0351785070320952,0.4160476018752254
SAL,posteromedial visual area,533,125.20787357998447,167.61908951412903,199.34873794228804,21.154234604123932,99.94523196994433,157.90198420192914,0.0,0.0033357374684457267,0.24724125495852867
SAL,Central amygdalar nucleus,536,149.93652652513987,182.82382585407115,201.304259218527,22.829138172716043,118.76106206453073,168.281802988444,0.0,0.33826181031373964,0.4685899747565813
SAL,Temporal association areas,541,104.08372652535184,151.1639677604009,199.36171073294975,12.334120547109288,75.81373726792965,155.0530005151252,0.0,0.03624233681932924,0.1930219978362784
SAL,Medial septal nucleus,564,138.17593609517448,169.73292357455128,198.98216035464276,22.43979350134535,101.38970395100388,159.8265575453557,0.0,0.11689505950234402,0.44835917778579154
SAL,Postpiriform transition area,566,138.5582165544906,169.5711043757239,198.4852658406672,22.717355075175032,101.4867704297179,163.42167360687984,0.0,0.0007392715470609448,0.32495492246664265
SAL,Tegmental reticular nucleus,574,107.70518966364122,131.0499595390885,194.99249648937257,14.4268932455303,59.001130563373096,157.95514395164236,0.0,0.06667868734222863,0.2515326361341507
SAL,Central lateral nucleus of the thalamus,575,123.14152530840944,144.05135162737508,195.8781057817056,17.29651087226277,71.73442931313237,159.1795957659458,0.0,0.0855391272989542,0.24781824738550307
SAL,Accessory facial motor nucleus,576,104.80323068025577,124.94343577280902,197.8122319324657,11.297518783343545,65.75042221357208,158.44628223371657,0.08045438153624233,0.1825820411107104,0.42138478182473854
SAL,Taenia tecta,589,145.63269604284136,166.37119228102742,196.48275368032603,18.6361969627829,96.10716916893927,150.36710282632296,0.0,0.1706094482509917,0.329138117562207
SAL,Central linear nucleus raphe,591,79.50555274617662,132.81832714731152,197.5202121689053,7.670430976511684,71.62190866413287,157.54715478467492,0.0,0.004652001442481068,0.4183195095564371
SAL,Diagonal band nucleus,596,80.2057255054402,139.05130823108914,188.2637086627018,8.963311586338278,71.16388059840625,136.8153177103745,0.02473855030652723,0.17967904796249548,0.3417598269022719
SAL,Central medial nucleus of the thalamus,599,141.3934945233914,160.51753245722395,199.83061029913947,17.035256462080476,89.58633601063762,162.97640826959758,0.13245582401730976,0.24846736386584925,0.44572664983772087
SAL,Subparafascicular area,609,108.3139478559032,133.87678669434524,200.26106155659238,14.04016304964328,60.753445568869246,163.93567524461506,0.0,0.15858276235124413,0.29704291381175624
SAL,Nucleus of the lateral lemniscus,612,123.2764054416458,147.9709693759846,199.75766245269847,17.239225183795156,71.09955890107958,166.39483990697417,0.00043274432023079695,0.1711143166245943,0.45099170573386227
SAL,Tuberal nucleus,614,107.56627822371516,129.63677757015265,194.4220100096333,13.968545383148767,54.33808564004427,157.1780763426618,0.0,0.0569419401370357,0.2558600793364587
SAL,Cuneiform nucleus,616,115.75714541492803,139.52899167495073,186.51005511373268,13.469880116449572,59.969653982598516,141.63878948192323,0.0,0.126974395961053,0.30457987738910924
SAL,Nucleus of the lateral olfactory tract,619,104.11773856382477,129.30516873195546,196.55323777890578,12.769940161894993,56.34615581520269,160.23042293853544,0.005070320952037493,0.1287053732419762,0.4107104219257122
SAL,Motor nucleus of trigeminal,621,123.13689009267816,155.46248612830914,187.650987571777,13.366459088772276,86.87406585803248,123.15739129652285,0.0,0.024810674359899025,0.4141002524341868
SAL,Cortical amygdalar area anterior part,639,155.31130401307715,186.49518922925978,201.40934856999408,24.040741649624685,123.04574091605869,168.33440547396611,0.0,0.1533597788195696,0.44807068157230434
SAL,Nucleus of the trapezoid body,642,153.74505865356969,183.73153344784126,200.54551482306363,23.01131958973291,119.48957897486196,164.64999293780713,0.0,0.004435629282365669,0.4163360980887126
SAL,Cortical amygdalar area posterior part,647,140.2835060671417,165.2813225115002,183.43156090362967,12.864008210168524,91.61864782686973,131.8215070685132,0.0,0.25640100973674723,0.4124774612333213
SAL,Nucleus of the solitary tract,651,138.57070557330957,171.03924785222733,199.12222058895367,22.462352406905705,102.72388518232756,161.1683854845455,0.0,0.001694915254237288,0.4429498737829066
SAL,Abducens nucleus,653,152.36906612052766,179.52280595123693,198.82146272521274,20.265900358600206,112.66527263152852,160.3768312974038,0.0,0.002019473494410386,0.3823296069239091
SAL,Facial motor nucleus,661,124.23142982358152,171.2705793019186,194.80299752952092,21.175177757478725,111.65282974603525,143.8611294732443,0.0,0.19747565813198703,0.3427695636494771
SAL,Caudoputamen,672,118.10692141321378,150.08815198544377,186.05828000118154,7.735752731293226,61.123113698907694,140.24986600678557,0.0,0.1277316985214569,0.37742517129462677
SAL,Visceral area,677,154.89763037687226,172.1093067695358,196.15142422544062,16.060522197200214,104.45168581643495,145.1817028596164,0.0,0.3142084385142445,0.4157230436350523
SAL,Superior central nucleus raphe,679,85.04736477531809,117.7713855413026,188.44539773431734,6.93748433921177,48.995802409513615,135.70425765639496,0.00284890010818608,0.04370717634331049,0.3995311936530833
SAL,Ventral medial nucleus of the thalamus,685,122.73027262685112,155.01944201456047,195.81339166415574,18.93698354198082,71.45419072878693,159.20879321297934,9.015506671474937e-06,0.16620988099531195,0.3761630003606203
SAL,Ventrolateral preoptic nucleus,689,129.71363678269566,162.23850848148706,199.5242625668606,20.49801147768537,92.43332251675099,157.29005403367128,0.0,0.009231878831590335,0.4390551749008294
SAL,Ventromedial hypothalamic nucleus,693,137.84158844680792,160.45381379305567,195.05901379035535,14.126224742800984,89.01856899211909,145.0486547708537,0.0,0.005337179949513163,0.260800576992427
SAL,Olivary pretectal nucleus,706,139.38090709755403,175.53895572284074,199.27433151866632,21.60322355413704,108.3048027114603,158.18152499235384,0.007609087630724847,0.3062387306166607,0.49145329967544177
SAL,Cuneate nucleus,711,143.12584061932927,181.1737626268805,200.5922447472098,20.986429023582936,114.85821457259993,167.44391304323267,0.0,0.00010818608005769924,0.4108186080057699
SAL,Ventral posterolateral nucleus of the thalamus,718,129.71363678269563,154.1783203286338,196.0135549277776,18.34620525471885,69.56279990413444,148.2211667564179,0.0,0.001676884240894338,0.22091597547782185
SAL,Dentate gyrus,726,154.47365266125567,186.60677491286702,201.31168689492955,24.081956249370737,123.22415491483761,168.28320247302167,0.0,0.23976439475898584,0.44630364226469527
SAL,Orbital area medial part,731,122.62997245388215,155.49123346540043,187.58647107519263,13.351259061527768,86.74117302503552,123.19686759159303,0.0,0.009610530111792283,0.25928597187161917
SAL,Ventral posteromedial nucleus of the thalamus,733,137.97760035917895,165.03501647446416,200.9559072052017,19.152980716188562,89.09021274061598,168.01960992165354,0.007717273710782546,0.24522178146411827,0.487053732419762
SAL,Orbital area ventrolateral part,746,143.41907370062125,166.68938491107278,199.24395102676675,17.25500603016393,99.09282691336526,161.282117024133,0.0,0.020952037504507755,0.37767760548142804
SAL,Ventral tegmental area,749,137.906533449576,180.73101401887243,196.0057176116629,21.09840807935983,114.57705545635736,159.22658167182195,0.00429138117562207,0.1136314460872701,0.44053371799495133
SAL,Olfactory tubercle,754,136.73197264113747,160.43535987511345,200.11707238219262,12.189464466402878,88.2710242886621,163.68082486131382,0.0022358456545257845,0.17966101694915254,0.426253155427335
