drug,region1,region2,weight,distance
SAL,Posterolateral visual area,Nucleus of the lateral lemniscus,0.9933006698985283,0.00672187134393119
SAL,Spinal nucleus of the trigeminal oral part,Dorsomedial nucleus of the hypothalamus,0.9975461415879147,0.0024568740569591093
SAL,Field CA3,Nucleus y,-0.9942392327053149,0.005777424517659235
SAL,Medial geniculate complex,Parasolitary nucleus,0.9961614912642944,0.003845894717190554
SAL,Medial geniculate complex,Abducens nucleus,0.9938621159719684,0.006156798273549933
SAL,Main olfactory bulb,Abducens nucleus,0.9996084614823841,0.0003916151888350622
SAL,Main olfactory bulb,Parasubiculum,0.9971060694312776,0.0028981260820954
SAL,Main olfactory bulb,Parvicellular reticular nucleus,0.9968701128122975,0.0031347955289850794
SAL,Main olfactory bulb,Medial preoptic area,0.9954756878625198,0.004534577812753934
SAL,Medial preoptic nucleus,Paraflocculus,0.9986266353899915,0.0013743085395230635
SAL,Medial preoptic nucleus,Edinger-Westphal nucleus,0.9957832203685504,0.004225695319167157
SAL,Medial preoptic nucleus,Entorhinal area lateral part,0.9943658316351203,0.005650100161258286
SAL,Medial preoptic nucleus,Piriform area,0.9937479941201232,0.006271631511106114
SAL,Medial preoptic area,Parvicellular reticular nucleus,0.9992392471345312,0.0007610423847744052
SAL,Medial preoptic area,Abducens nucleus,0.9950430605667974,0.004969265808409391
SAL,Medial preoptic area,Posterior limiting nucleus of the thalamus,0.9930576245021253,0.006966585903536058
SAL,Medial pretectal area,Ventral premammillary nucleus,0.9973065809106022,0.002697052868920742
SAL,Medial pretectal area,Secondary motor area,0.9969415262143205,0.003063160475145798
SAL,Medial pretectal area,Prelimbic area,0.9961392503219735,0.0038682216097702016
SAL,Medial pretectal area,Nucleus of the trapezoid body,0.9960734318389999,0.003934297369237965
SAL,Medial pretectal area,Parasubiculum,0.9941951197342135,0.005821794070070682
SAL,posteromedial visual area,Ventrolateral preoptic nucleus,0.9979259628036891,0.002076190990004219
SAL,posteromedial visual area,Ansiform lobule,0.9941798097604365,0.005837193553890527
SAL,posteromedial visual area,Olivary pretectal nucleus,0.9937816431093233,0.006237771397955571
SAL,Central amygdalar nucleus,Culmen,0.9973552027337894,0.002648300921502362
SAL,Central amygdalar nucleus,Primary motor area,0.9967966463363733,0.0032084953844101014
SAL,Central amygdalar nucleus,Dorsal premammillary nucleus,0.9960750039011257,0.0039327191112150115
SAL,Central amygdalar nucleus,Perirhinal area,0.9948808375121114,0.005132310289861092
SAL,Central amygdalar nucleus,fiber tracts,0.9944756591737202,0.005539656428845135
SAL,Central amygdalar nucleus,Piriform-amygdalar area,0.9942534236665685,0.005763151433764834
SAL,Central amygdalar nucleus,Pyramus (VIII),0.9939175403957264,0.0061010331150778965
SAL,Central amygdalar nucleus,Uvula (IX),0.9930893904096114,0.006934598435085517
SAL,Medial septal nucleus,Nucleus of the solitary tract,0.999901007466021,0.00010000500033334732
SAL,Medial septal nucleus,Postpiriform transition area,0.9990935368383596,0.0009068742478139092
SAL,Medial septal nucleus,Flocculus,0.9982413769124991,0.0017601712804743313
SAL,Medial septal nucleus,Parafascicular nucleus,0.9974493321906485,0.002553926304560278
SAL,Medial septal nucleus,Uvula (IX),0.9960421117611905,0.003965741406620806
SAL,Medial septal nucleus,Parabrachial nucleus,0.9951163939359986,0.004895569834884752
SAL,Postpiriform transition area,Nucleus of the solitary tract,0.9988120444688243,0.0011886617096755403
SAL,Postpiriform transition area,Uvula (IX),0.996073851463874,0.003933876090271708
SAL,Postpiriform transition area,Flocculus,0.995873715864121,0.004134820737318676
SAL,Postpiriform transition area,Parafascicular nucleus,0.9950901690592996,0.004921923759334744
SAL,Postpiriform transition area,Pontine gray,0.9933937733891407,0.006628144308054945
SAL,Tegmental reticular nucleus,Tuberal nucleus,0.9975520249729005,0.0024509762168583187
SAL,Central lateral nucleus of the thalamus,Nodulus (X),0.9948851440594952,0.0051279815924929525
SAL,Central lateral nucleus of the thalamus,Nucleus of the lateral lemniscus,0.9939880907476933,0.006030053536478943
SAL,Accessory facial motor nucleus,Dorsal auditory area,0.9988540160183565,0.0011466411233837883
SAL,Accessory facial motor nucleus,Retrosplenial area dorsal part,0.9985311485631015,0.0014699312566964003
SAL,Taenia tecta,Copula pyramidis,0.9992171807962483,0.0007831257667039055
SAL,Taenia tecta,Parasolitary nucleus,0.9937607438916748,0.006258801608718299
SAL,Central medial nucleus of the thalamus,Orbital area ventrolateral part,0.99857843413935,0.0014225772440104303
SAL,Nucleus of the lateral lemniscus,Tuberomammillary nucleus dorsal part,-0.9954072020035483,0.004603377297994564
SAL,Nucleus of the lateral lemniscus,Nodulus (X),0.9936779609488297,0.006342107768240495
SAL,Motor nucleus of trigeminal,Orbital area medial part,0.9999871634871907,0.00010000500033334732
SAL,Cortical amygdalar area anterior part,Periaqueductal gray,0.9997242088406774,0.00027582919669815815
SAL,Cortical amygdalar area anterior part,Posterior auditory area,0.9995577725680389,0.00044232524334953375
SAL,Cortical amygdalar area anterior part,Dentate gyrus,0.9983157378719804,0.0016856820920960437
SAL,Cortical amygdalar area anterior part,Paramedian lobule,0.9967663611091573,0.003238878399248623
SAL,Cortical amygdalar area anterior part,Declive (VI),0.995729984270085,0.004279158282258838
SAL,Cortical amygdalar area anterior part,Dorsal premammillary nucleus,0.9954332309241051,0.0045772286221611985
SAL,Cortical amygdalar area anterior part,Paragigantocellular reticular nucleus dorsal part,0.9948796492852691,0.005133504631441646
SAL,Cortical amygdalar area anterior part,Paragigantocellular reticular nucleus lateral part,0.9945792748679914,0.005435470573953356
SAL,Nucleus of the trapezoid body,Prelimbic area,0.9999168314358815,0.00010000500033334732
SAL,Nucleus of the trapezoid body,Ventral premammillary nucleus,0.9991362946888196,0.0008640785195228471
SAL,Nucleus of the trapezoid body,Secondary motor area,0.9974235421471567,0.002579782632374439
SAL,Nucleus of the trapezoid body,Simple lobule,0.9969293771002404,0.003075346935222074
SAL,Nucleus of the trapezoid body,Posterior limiting nucleus of the thalamus,0.9955953578380884,0.004414371177263889
SAL,Nucleus of the trapezoid body,Parasubiculum,0.9941862039429902,0.0058307619587922264
SAL,Nucleus of the solitary tract,Flocculus,0.9989372643941729,0.0010633007097172547
SAL,Nucleus of the solitary tract,Uvula (IX),0.9970035122925025,0.0030009861654182223
SAL,Nucleus of the solitary tract,Parafascicular nucleus,0.9966574876722842,0.003348111001284416
SAL,Nucleus of the solitary tract,Parabrachial nucleus,0.9957186010110122,0.00429059042181499
SAL,Abducens nucleus,Parvicellular reticular nucleus,0.9973354275338079,0.0026681287581423988
SAL,Abducens nucleus,Parasubiculum,0.9950638995414104,0.004948323240968038
SAL,Facial motor nucleus,Parastrial nucleus,0.9978000742527681,0.0022023491387184973
SAL,Facial motor nucleus,Dorsal peduncular area,0.9974054733903569,0.0025978982269036243
SAL,Facial motor nucleus,Ventral tegmental nucleus,0.9938962501187144,0.006122453911245464
SAL,Visceral area,Dorsomedial nucleus of the hypothalamus,0.9960489420785051,0.00395888397176461
SAL,Ventral medial nucleus of the thalamus,Retrosplenial area lateral agranular part,0.9995309641810126,0.0004691458506943507
SAL,Ventral medial nucleus of the thalamus,Nodulus (X),0.9976298135567429,0.002372999781448229
SAL,Ventral medial nucleus of the thalamus,Lingula (I),0.9954944750677159,0.004515705400151819
SAL,Olivary pretectal nucleus,Parabrachial nucleus,0.9966801682553016,0.00332535461282119
SAL,Olivary pretectal nucleus,Piriform area,0.9952737161235256,0.004737488072862864
SAL,Olivary pretectal nucleus,Ansiform lobule,0.9936410589342425,0.006379245252682809
SAL,Cuneate nucleus,Nucleus x,0.9993678651735631,0.0006323347078953931
SAL,Cuneate nucleus,Parapyramidal nucleus,0.9932541681283705,0.006768687841795833
SAL,Ventral posterolateral nucleus of the thalamus,Lingula (I),0.9978253408781101,0.002177027126729817
SAL,Dentate gyrus,Posterior auditory area,0.9994893713426307,0.0005107590725798654
SAL,Dentate gyrus,Periaqueductal gray,0.9992113900409514,0.0007889210754594563
SAL,Dentate gyrus,Dorsal motor nucleus of the vagus nerve,0.9966634959591646,0.0033420825824500076
SAL,Dentate gyrus,Paramedian lobule,0.9965424118585344,0.0034635794135643447
SAL,Dentate gyrus,Declive (VI),0.996399498460861,0.0036069989454417545
SAL,Dentate gyrus,Paraflocculus,0.9944664248839974,0.005548942058423647
SAL,Dentate gyrus,Paragigantocellular reticular nucleus lateral part,0.9935599215818861,0.0064609051886399555
SAL,Ventral tegmental area,Gustatory areas,-0.9980877816629109,0.0019140489606469988
SAL,Ventral tegmental nucleus,Median eminence,0.9992480415916708,0.0007522412708625921
SAL,Ventral tegmental nucleus,Dorsal peduncular area,0.9991020141501122,0.000898389280715926
SAL,Vascular organ of the lamina terminalis,Fastigial nucleus,0.9943767126843689,0.005639157518853605
SAL,Posterior amygdalar nucleus,Interanteromedial nucleus of the thalamus,0.9961911039702575,0.0038161683464306467
SAL,Piriform-amygdalar area,fiber tracts,0.9998872685821936,0.00011273777247029814
SAL,Piriform-amygdalar area,Primary motor area,0.999364151464191,0.0006360507732220339
SAL,Piriform-amygdalar area,Entorhinal area lateral part,0.9985610947290551,0.0014399414892669194
SAL,Piriform-amygdalar area,Culmen,0.9983880174429648,0.0016132831988464984
SAL,Piriform-amygdalar area,Uvula (IX),0.9974119694450602,0.002591385295380373
SAL,Piriform-amygdalar area,Dorsal premammillary nucleus,0.9948833088682166,0.005129826220470554
SAL,Piriform-amygdalar area,Piriform area,0.9942701589559203,0.005746319559606139
SAL,Piriform-amygdalar area,Flocculus,0.9941931129199792,0.00582381260367622
SAL,Periaqueductal gray,Posterior auditory area,0.9997185844292904,0.0002814551755017611
SAL,Periaqueductal gray,Paramedian lobule,0.9979140532117416,0.002088125405440312
SAL,Periaqueductal gray,Declive (VI),0.9972679077253608,0.0027358312504418216
SAL,Periaqueductal gray,Paragigantocellular reticular nucleus lateral part,0.9957739576966638,0.004234997258361971
SAL,Periaqueductal gray,Paragigantocellular reticular nucleus dorsal part,0.995191849989098,0.004819746350390927
SAL,Periaqueductal gray,Dorsal motor nucleus of the vagus nerve,0.9938882454061796,0.006130507815029179
SAL,Dorsal peduncular area,Median eminence,0.9971359563299118,0.002868152891027895
SAL,Dorsal peduncular area,Parastrial nucleus,0.9932506305509035,0.0067722494515834635
SAL,Dorsal motor nucleus of the vagus nerve,Simple lobule,0.9977310645748044,0.0022715133593597184
SAL,Dorsal motor nucleus of the vagus nerve,Declive (VI),0.9957458023928534,0.004263272452388673
SAL,Dorsal motor nucleus of the vagus nerve,Paramedian lobule,0.9945452542830523,0.005469677165289196
SAL,Dorsal motor nucleus of the vagus nerve,Posterior limiting nucleus of the thalamus,0.9942885908809921,0.005727781585735544
SAL,Dorsal motor nucleus of the vagus nerve,Parapyramidal nucleus,0.9942513334537363,0.005765253729798855
SAL,Dorsal motor nucleus of the vagus nerve,Posterior auditory area,0.9936407703261987,0.006379535707755207
SAL,Dorsal motor nucleus of the vagus nerve,Medullary reticular nucleus dorsal part,0.9935046625863008,0.006516523909883197
SAL,Parabrachial nucleus,Flocculus,0.997713362016268,0.002289256332605131
SAL,Parabrachial nucleus,Parafascicular nucleus,0.9945273248101792,0.005487705137784503
SAL,Retrosplenial area dorsal part,Dorsal auditory area,0.9949317629272952,0.0050811241478257215
SAL,Retrosplenial area lateral agranular part,Lingula (I),0.9973773560556323,0.0026260890999264307
SAL,Retrosplenial area lateral agranular part,Nodulus (X),0.996767166778358,0.0032380701166795896
SAL,Entorhinal area lateral part,Piriform area,0.9982187446724479,0.0017828436492409875
SAL,Entorhinal area lateral part,fiber tracts,0.9978848363121496,0.0021174038059319244
SAL,Entorhinal area lateral part,Primary motor area,0.997152459783389,0.0028516021721407174
SAL,Entorhinal area lateral part,Culmen,0.9959951411899789,0.004012899732752239
SAL,Entorhinal area lateral part,Uvula (IX),0.9933484023896684,0.006673818074921478
SAL,Central lobule,Medullary reticular nucleus dorsal part,0.9987370232302331,0.0012637749970932602
SAL,Central lobule,Paraflocculus,0.9953055332856791,0.004705520330643452
SAL,Central lobule,Edinger-Westphal nucleus,0.993909457631937,0.006109165375880722
SAL,Culmen,Primary motor area,0.9997673682707023,0.00023265879225561548
SAL,Culmen,Dorsal premammillary nucleus,0.998907698907005,0.0010928980886060755
SAL,Culmen,fiber tracts,0.9978851904234927,0.0021170489440607847
SAL,Culmen,Uvula (IX),0.993843803783777,0.006175223723723307
SAL,Parafascicular nucleus,Pontine gray,0.9952682115999241,0.004743018751242289
SAL,Parafascicular nucleus,Flocculus,0.9938428582031064,0.006176175162085033
SAL,Declive (VI),Paramedian lobule,0.9998592942358492,0.00014071566413551706
SAL,Declive (VI),Paragigantocellular reticular nucleus lateral part,0.9993668730128508,0.0006333274966766254
SAL,Declive (VI),Paragigantocellular reticular nucleus dorsal part,0.9975189936538855,0.002484089142372872
SAL,Declive (VI),Posterior auditory area,0.9955485734285217,0.004461363671217437
SAL,Declive (VI),Secondary motor area,0.9939296365309285,0.006088863029426862
SAL,Declive (VI),Simple lobule,0.9936683783784057,0.006351751351982679
SAL,Uvula (IX),fiber tracts,0.9983787339854596,0.0016225816885159575
SAL,Uvula (IX),Flocculus,0.9976963895334502,0.0023062678589896974
SAL,Uvula (IX),Primary motor area,0.9957697660729286,0.004239206680113745
SAL,Piriform area,fiber tracts,0.9934997360466808,0.006521482670541523
SAL,Paragigantocellular reticular nucleus dorsal part,Paragigantocellular reticular nucleus lateral part,0.9991834943390545,0.0008168391832535927
SAL,Paragigantocellular reticular nucleus dorsal part,Paramedian lobule,0.9983459139396463,0.0016554555711019688
SAL,Prelimbic area,Ventral premammillary nucleus,0.9995298244041355,0.00047028616306865156
SAL,Prelimbic area,Secondary motor area,0.9981773489130407,0.0018243141365317035
SAL,Prelimbic area,Simple lobule,0.9973658360322605,0.002637639482369257
SAL,Prelimbic area,Posterior limiting nucleus of the thalamus,0.9953269294395946,0.00468402349050147
SAL,Edinger-Westphal nucleus,Paraflocculus,0.9958841245061164,0.004124369022974146
SAL,Edinger-Westphal nucleus,Median eminence,0.9936630818251643,0.006357081668890066
SAL,Paragigantocellular reticular nucleus lateral part,Paramedian lobule,0.9995376011978879,0.0004625057414051759
SAL,Paragigantocellular reticular nucleus lateral part,Secondary motor area,0.9941528335363158,0.005864328072064167
SAL,Paragigantocellular reticular nucleus lateral part,Posterior auditory area,0.9933739765558163,0.006648072992044937
SAL,Dorsal premammillary nucleus,Primary motor area,0.9977029377276833,0.002299704566977285
SAL,Dorsal premammillary nucleus,fiber tracts,0.9938310950247049,0.006188011286800048
SAL,Dorsal premammillary nucleus,Posterior auditory area,0.9929500033181462,0.007074965330258174
SAL,Fasciola cinerea,Fundus of striatum,0.9976725236682826,0.0023301891148645357
SAL,Fasciola cinerea,Medullary reticular nucleus ventral part,0.9950350921812239,0.004977273921620951
SAL,Primary motor area,fiber tracts,0.9990535549572391,0.000946893204666408
SAL,Secondary motor area,Ventral premammillary nucleus,0.999541259077545,0.00045884617626269845
SAL,Secondary motor area,Simple lobule,0.9949181992046915,0.0050947570577054456
SAL,Fundus of striatum,Medullary reticular nucleus ventral part,0.9967601373544436,0.0032451223641204465
SAL,Primary auditory area,Postsubiculum,0.9971679063268802,0.002836111638368836
SAL,Ventral premammillary nucleus,Simple lobule,0.9962808530815623,0.0037260801411257353
SAL,Simple lobule,Posterior limiting nucleus of the thalamus,0.9981802578547189,0.0018213998874329008
SAL,Simple lobule,Parapyramidal nucleus,0.9950389751496487,0.004973371586036017
SAL,fiber tracts,Flocculus,0.9953241704631549,0.004686795424206759
SAL,Ansiform lobule,Medullary reticular nucleus ventral part,0.9947151830306523,0.005298831010782826
SAL,Paramedian lobule,Posterior auditory area,0.9962259592332745,0.0037811804278223148
SAL,Posterior auditory area,Paraflocculus,0.9945515342102633,0.005463362814728301
SAL,Posterior limiting nucleus of the thalamus,Parapyramidal nucleus,0.998062960369605,0.0019389181178549853
SAL,Paraflocculus,Medullary reticular nucleus dorsal part,0.9940145785033322,0.006003405930768841
SAL,Medullary reticular nucleus ventral part,Parastrial nucleus,0.9947775650996169,0.005236119478867312
