comparison,metric,region,region_id,diff,p_value,q_value,significant_fdr05
PSI_vs_KET,wdeg,Posterior limiting nucleus of the thalamus,1029,18.59650897481849,0.7359264073592641,0.9407133913474324,False
PSI_vs_KET,wdeg,Copula pyramidis,1033,29.029797814930433,0.28377162283771623,0.9407133913474324,False
PSI_vs_KET,wdeg,Postsubiculum,1037,35.30528114814882,0.36476352364763526,0.9407133913474324,False
PSI_vs_KET,wdeg,Paraflocculus,1041,46.474930630009055,0.18398160183981602,0.9084091590840916,False
PSI_vs_KET,wdeg,Flocculus,1049,-21.99023414555677,0.7647235276472353,0.9407133913474324,False
PSI_vs_KET,wdeg,Gustatory areas,1057,-14.273335514551263,0.7615238476152385,0.9407133913474324,False
PSI_vs_KET,wdeg,Parapyramidal nucleus,1069,-24.020267554635524,0.5586441355864413,0.9407133913474324,False
PSI_vs_KET,wdeg,Presubiculum,1084,-47.85288560868206,0.054594540545945404,0.714670638199338,False
PSI_vs_KET,wdeg,Medullary reticular nucleus dorsal part,1098,-3.848172527357292,0.8738126187381262,0.9908784241193105,False
PSI_vs_KET,wdeg,Intercalated amygdalar nucleus,1105,84.51199277658046,0.026997300269973004,0.6611638836116389,False
PSI_vs_KET,wdeg,Medullary reticular nucleus ventral part,1107,19.10639829055563,0.6836316368363163,0.9407133913474324,False
PSI_vs_KET,wdeg,Parastrial nucleus,1109,62.44158244091622,0.1416858314168583,0.8783249334641005,False
PSI_vs_KET,wdeg,Interanteromedial nucleus of the thalamus,1120,-83.0563600244284,0.0810918908109189,0.8038236176382361,False
PSI_vs_KET,wdeg,Tuberomammillary nucleus dorsal part,1126,-23.237129010080764,0.42255774422557746,0.9407133913474324,False
PSI_vs_KET,wdeg,Median eminence,10671,-0.12191678002758977,0.9849015098490151,1.0,False
PSI_vs_KET,closeness,Tuberomammillary nucleus ventral part,1,-7.139089309633796,0.26577342265773424,0.755758182143569,False
PSI_vs_KET,closeness,Inferior colliculus,4,-6.8708740297373865,0.31686831316868314,0.755758182143569,False
PSI_vs_KET,closeness,Principal sensory nucleus of the trigeminal,7,-10.353814817909216,0.33256674332566744,0.755758182143569,False
PSI_vs_KET,closeness,Interfascicular nucleus raphe,12,-6.069289348423943,0.43095690430956907,0.755758182143569,False
PSI_vs_KET,closeness,Induseum griseum,19,-6.501560607321135,0.42925707429257076,0.755758182143569,False
PSI_vs_KET,closeness,Anterior amygdalar area,23,-5.769443353210981,0.45825417458254175,0.755758182143569,False
PSI_vs_KET,closeness,Intergeniculate leaflet of the lateral geniculate complex,27,-4.657923906991254,0.5781421857814218,0.7985424314711387,False
PSI_vs_KET,closeness,Periventricular hypothalamic nucleus anterior part,30,-6.127924323872154,0.404959504049595,0.755758182143569,False
PSI_vs_KET,closeness,Paraventricular hypothalamic nucleus,38,-6.943743281224563,0.31856814318568144,0.755758182143569,False
PSI_vs_KET,closeness,Anterior cingulate area dorsal part,39,-2.9495732097113105,0.6984301569843016,0.8184437713864081,False
PSI_vs_KET,closeness,Infralimbic area,44,-3.2006685877458843,0.6887311268873113,0.8184437713864081,False
PSI_vs_KET,closeness,Anterior cingulate area ventral part,48,-5.388206572894596,0.5422457754224578,0.7884187041418558,False
PSI_vs_KET,closeness,Nucleus accumbens,56,-2.3565097856510206,0.8324167583241676,0.8967398714673988,False
PSI_vs_KET,closeness,Paraventricular hypothalamic nucleus descending division,63,-13.588825120463266,0.11938806119388061,0.5820137986201379,False
PSI_vs_KET,closeness,Lateral terminal nucleus of the accessory optic tract,66,-12.249068256668172,0.1227877212278772,0.5820137986201379,False
PSI_vs_KET,closeness,Anterodorsal preoptic nucleus,72,-3.327843804560768,0.692030796920308,0.8184437713864081,False
PSI_vs_KET,closeness,Dorsal terminal nucleus of the accessory optic tract,75,-2.8970473057001733,0.7472252774722528,0.8432970988615424,False
PSI_vs_KET,closeness,Inferior olivary complex,83,-8.801657174681903,0.24237576242375763,0.7552465532667513,False
PSI_vs_KET,closeness,Anterior hypothalamic nucleus,88,-10.750232021190499,0.17948205179482052,0.6713094315568443,False
PSI_vs_KET,closeness,Interposed nucleus,91,-6.379811873912104,0.37006299370062995,0.755758182143569,False
PSI_vs_KET,closeness,Dorsal cochlear nucleus,96,-13.749653655356145,0.0643935606439356,0.4393668741233984,False
PSI_vs_KET,closeness,Interpeduncular nucleus,100,-5.615746064158053,0.3728627137286271,0.755758182143569,False
PSI_vs_KET,closeness,Ventral cochlear nucleus,101,5.801338984608167,0.4440555944405559,0.755758182143569,False
PSI_vs_KET,closeness,Agranular insular area dorsal part,104,-8.008666014263685,0.24537546245375463,0.7552465532667513,False
PSI_vs_KET,closeness,Inferior salivatory nucleus,106,-7.16209259177824,0.385961403859614,0.755758182143569,False
PSI_vs_KET,closeness,Agranular insular area posterior part,111,-6.105359017274456,0.5535446455354465,0.7931568288954237,False
PSI_vs_KET,closeness,Trochlear nucleus,115,-5.933131505883859,0.41655834416558346,0.755758182143569,False
PSI_vs_KET,closeness,Periventricular hypothalamic nucleus intermediate part,118,-7.946574634202822,0.37096290370962903,0.755758182143569,False
PSI_vs_KET,closeness,Agranular insular area ventral part,119,-1.1478788542990657,0.8872112788721128,0.9460986636762332,False
PSI_vs_KET,closeness,Periventricular hypothalamic nucleus posterior part,126,-8.601174165330416,0.29857014298570145,0.755758182143569,False
PSI_vs_KET,closeness,Anteromedial nucleus,127,-10.443837297390836,0.1812818718128187,0.6713094315568443,False
PSI_vs_KET,closeness,Midbrain reticular nucleus,128,-3.764394504227287,0.39866013398660133,0.755758182143569,False
PSI_vs_KET,closeness,Nucleus ambiguus,135,-5.260287477970703,0.46395360463953605,0.755758182143569,False
PSI_vs_KET,closeness,Intermediate reticular nucleus,136,-16.13330171993135,0.036396360363963605,0.4152727584384418,False
PSI_vs_KET,closeness,Pontine reticular nucleus,146,-11.917620911923885,0.16028397160283972,0.62274264376841,False
PSI_vs_KET,closeness,Locus ceruleus,147,-2.86390780923308,0.7219278072192781,0.8225812034181198,False
PSI_vs_KET,closeness,Paraventricular nucleus of the thalamus,149,-5.017702444216166,0.5975402459754025,0.8046422630464227,False
PSI_vs_KET,closeness,Accessory olfactory bulb,151,-6.977856878584806,0.5006499350064993,0.755758182143569,False
PSI_vs_KET,closeness,Lateral dorsal nucleus of thalamus,155,-7.981683108443445,0.32096790320967905,0.755758182143569,False
PSI_vs_KET,closeness,Anterior olfactory nucleus,159,0.60372769941009,0.9415058494150585,0.9617969237559003,False
PSI_vs_KET,closeness,Nucleus prepositus,169,6.164431231245695,0.5648435156484352,0.7982433899467196,False
PSI_vs_KET,closeness,Dorsal part of the lateral geniculate complex,170,5.5490332794073485,0.655034496550345,0.8184437713864081,False
PSI_vs_KET,closeness,Retrochiasmatic area,173,0.3981242673006733,0.94000599940006,0.9617969237559003,False
PSI_vs_KET,closeness,Nucleus of Roller,177,-3.895902481781512,0.7148285171482852,0.8225812034181198,False
PSI_vs_KET,closeness,Ventral part of the lateral geniculate complex,178,3.9552153862595425,0.7577242275772422,0.8470784996972,False
PSI_vs_KET,closeness,Nucleus of reuniens,181,10.513653050488179,0.39936006399360063,0.755758182143569,False
PSI_vs_KET,closeness,Frontal pole cerebral cortex,184,3.5078875944737646,0.7010298970102989,0.8184437713864081,False
PSI_vs_KET,closeness,Lateral habenula,186,-9.317748905469193,0.3417658234176582,0.755758182143569,False
PSI_vs_KET,closeness,Rhomboid nucleus,189,-6.766143932723107,0.46655334466553344,0.755758182143569,False
PSI_vs_KET,closeness,Lateral hypothalamic area,194,-13.589175523628986,0.0643935606439356,0.4393668741233984,False
PSI_vs_KET,closeness,Rostral linear nucleus raphe,197,5.431787695176915,0.22877712228777122,0.7463173682631737,False
PSI_vs_KET,closeness,Medial vestibular nucleus,202,-1.1475303638682988,0.8700129987001299,0.9330003651218588,False
PSI_vs_KET,closeness,Linear nucleus of the medulla,203,-2.585410385655962,0.7514248575142486,0.8440174939851987,False
PSI_vs_KET,closeness,Nucleus raphe magnus,206,-1.8719227725033214,0.8005199480051994,0.8743005883743423,False
PSI_vs_KET,closeness,Area postrema,207,5.695353118996248,0.692930706929307,0.8184437713864081,False
PSI_vs_KET,closeness,Lateral vestibular nucleus,209,-5.097807945330562,0.5845415458454155,0.7985424314711387,False
PSI_vs_KET,closeness,Lateral mammillary nucleus,210,-3.2163857819343136,0.7179282071792821,0.8225812034181198,False
PSI_vs_KET,closeness,Red nucleus,214,-2.2556456217776635,0.609039096090391,0.8154930269684897,False
PSI_vs_KET,closeness,Anterior pretectal nucleus,215,13.732962676338397,0.017598240175982403,0.2812118788121188,False
PSI_vs_KET,closeness,Superior vestibular nucleus,217,6.517833301420818,0.19928007199280073,0.7151732587935236,False
PSI_vs_KET,closeness,Lateral posterior nucleus of the thalamus,218,3.059135226934666,0.6755324467553244,0.8184437713864081,False
PSI_vs_KET,closeness,Lateral preoptic area,226,-8.991946915351946,0.32266773322667736,0.755758182143569,False
PSI_vs_KET,closeness,Nucleus raphe pallidus,230,-8.584977829785142,0.3464653534646535,0.755758182143569,False
PSI_vs_KET,closeness,Anterior tegmental nucleus,231,8.249602222581773,0.41645835416458354,0.755758182143569,False
PSI_vs_KET,closeness,Lateral reticular nucleus,235,-9.236890775882515,0.26787321267873215,0.755758182143569,False
PSI_vs_KET,closeness,Nucleus raphe pontis,238,-14.383745659845225,0.16428357164283572,0.6279872012798721,False
PSI_vs_KET,closeness,Midbrain reticular nucleus retrorubral area,246,-13.336989863354727,0.0156984301569843,0.2812118788121188,False
PSI_vs_KET,closeness,Lateral septal nucleus caudal (caudodorsal) part,250,-5.963361165062377,0.49475052494750527,0.755758182143569,False
PSI_vs_KET,closeness,Lateral septal nucleus rostral (rostroventral) part,258,-4.753688775859224,0.5004499550044995,0.755758182143569,False
PSI_vs_KET,closeness,Reticular nucleus of the thalamus,262,-3.256296809494934,0.6891310868913109,0.8184437713864081,False
PSI_vs_KET,closeness,Anteroventral preoptic nucleus,263,4.595243883442114,0.42005799420057993,0.755758182143569,False
PSI_vs_KET,closeness,Anteroventral periventricular nucleus,272,6.424927429374543,0.7132286771322868,0.8225812034181198,False
PSI_vs_KET,closeness,Barrington's nucleus,280,-3.303887889519885,0.6963303669633036,0.8184437713864081,False
PSI_vs_KET,closeness,Suprachiasmatic nucleus,286,-6.8639266352006665,0.42985701429857015,0.755758182143569,False
PSI_vs_KET,closeness,Bed nucleus of the anterior commissure,287,-18.939541758353904,0.031796820317968204,0.4152727584384418,False
PSI_vs_KET,closeness,Bed nucleus of the accessory olfactory tract,292,-3.4020091532380086,0.7205279472052795,0.8225812034181198,False
PSI_vs_KET,closeness,Superior colliculus motor related,294,-5.849018912413168,0.3514648535146485,0.755758182143569,False
PSI_vs_KET,closeness,Basolateral amygdalar nucleus,295,-4.138154584303212,0.672032796720328,0.8184437713864081,False
PSI_vs_KET,closeness,Magnocellular nucleus,298,-11.133380718998698,0.22867713228677133,0.7463173682631737,False
PSI_vs_KET,closeness,Superior colliculus sensory related,302,-6.931243182506787,0.3935606439356064,0.755758182143569,False
PSI_vs_KET,closeness,Basomedial amygdalar nucleus,319,-15.262600100406909,0.059994000599940006,0.4393668741233984,False
PSI_vs_KET,closeness,Suprageniculate nucleus,325,-13.203289716212693,0.12198780121987801,0.5820137986201379,False
PSI_vs_KET,closeness,Primary somatosensory area barrel field,329,-6.6140995539241665,0.49665033496650335,0.755758182143569,False
PSI_vs_KET,closeness,Accessory supraoptic group,332,-19.25529005746536,0.007399260073992601,0.23434323234343232,False
PSI_vs_KET,closeness,Septohippocampal nucleus,333,-10.07770724094803,0.18848115188481152,0.6872312768723128,False
PSI_vs_KET,closeness,Primary somatosensory area lower limb,337,-9.83887430886115,0.272972702729727,0.755758182143569,False
PSI_vs_KET,closeness,Subfornical organ,338,-10.529343292351369,0.2064793520647935,0.71573712193998,False
PSI_vs_KET,closeness,Primary somatosensory area mouth,345,-7.033642860440885,0.29057094290570945,0.755758182143569,False
PSI_vs_KET,closeness,Subparaventricular zone,347,2.1803521435985225,0.7694230576942306,0.8561186134907636,False
PSI_vs_KET,closeness,Subceruleus nucleus,350,-5.283507068691151,0.5253474652534746,0.7685638843523055,False
PSI_vs_KET,closeness,Bed nuclei of the stria terminalis,351,-9.86020438976647,0.15878412158784122,0.62274264376841,False
PSI_vs_KET,closeness,Primary somatosensory area nose,353,-7.479548408078124,0.34296570342965704,0.755758182143569,False
PSI_vs_KET,closeness,Preparasubthalamic nucleus,356,2.1381475463434008,0.8214178582141786,0.893009322920919,False
PSI_vs_KET,closeness,Sublaterodorsal nucleus,358,4.154079327709729,0.7375262473752625,0.8363335915212307,False
PSI_vs_KET,closeness,Primary somatosensory area trunk,361,-0.6067203889163935,0.8902109789021098,0.9460986636762332,False
PSI_vs_KET,closeness,Mediodorsal nucleus of thalamus,362,-15.565527032630897,0.031296870312968704,0.4152727584384418,False
PSI_vs_KET,closeness,Parasubthalamic nucleus,364,-15.516736087414504,0.007999200079992,0.23434323234343232,False
PSI_vs_KET,closeness,Submedial nucleus of the thalamus,366,4.08150884169098,0.5243475652434757,0.7685638843523055,False
PSI_vs_KET,closeness,Primary somatosensory area upper limb,369,-6.3298932484073696,0.42915708429157085,0.755758182143569,False
PSI_vs_KET,closeness,Infracerebellar nucleus,372,1.1690373810530374,0.7986201379862014,0.8743005883743423,False
PSI_vs_KET,closeness,Substantia nigra compact part,374,-6.468324127200015,0.14928507149285072,0.6207116130492215,False
PSI_vs_KET,closeness,Supplemental somatosensory area,378,-7.955170446896997,0.3658634136586341,0.755758182143569,False
PSI_vs_KET,closeness,Field CA1,382,1.8562893778277854,0.6546345365463454,0.8184437713864081,False
PSI_vs_KET,closeness,Primary visual area,385,-10.891960720911449,0.33596640335966405,0.755758182143569,False
PSI_vs_KET,closeness,Supraoptic nucleus,390,-6.504820408854798,0.4981501849815019,0.755758182143569,False
PSI_vs_KET,closeness,Anteromedial visual area,394,-5.326714954861224,0.4998500149985001,0.755758182143569,False
PSI_vs_KET,closeness,Medullary reticular nucleus,395,9.827657809789061,0.140985901409859,0.6174079020669361,False
PSI_vs_KET,closeness,Superior olivary complex,398,-5.257445568158719,0.49555044495550443,0.755758182143569,False
PSI_vs_KET,closeness,Anterolateral visual area,402,-20.614413397596696,0.015898410158984102,0.2812118788121188,False
PSI_vs_KET,closeness,Medial amygdalar nucleus,403,-12.578172750955149,0.0023997600239976003,0.23434323234343232,False
PSI_vs_KET,closeness,Lateral visual area,409,-7.086212348050839,0.46295370462953706,0.755758182143569,False
PSI_vs_KET,closeness,Field CA2,423,-10.877213425485607,0.0685931406859314,0.4393668741233984,False
PSI_vs_KET,closeness,Posterolateral visual area,425,-16.13672600258293,0.004299570042995701,0.23434323234343232,False
PSI_vs_KET,closeness,Spinal nucleus of the trigeminal oral part,445,-6.057289330641847,0.45845415458454153,0.755758182143569,False
PSI_vs_KET,closeness,Field CA3,463,-0.7816121391680273,0.9476052394760524,0.9638731405829374,False
PSI_vs_KET,closeness,Medial geniculate complex,475,-7.47222442106189,0.23227677232276772,0.7463173682631737,False
PSI_vs_KET,closeness,Medial mammillary nucleus,491,-14.281640864258058,0.041495850414958506,0.4393668741233984,False
PSI_vs_KET,closeness,Subiculum,502,-4.844842602430074,0.3574642535746425,0.755758182143569,False
PSI_vs_KET,closeness,Main olfactory bulb,507,-8.356139268897707,0.20837916208379162,0.71573712193998,False
PSI_vs_KET,closeness,Medial preoptic nucleus,515,-17.445246397901215,0.053094690530946904,0.4393668741233984,False
PSI_vs_KET,closeness,Medial preoptic area,523,-14.906386316828753,0.0633936606339366,0.4393668741233984,False
PSI_vs_KET,closeness,Medial pretectal area,531,-7.898524162729892,0.2883711628837116,0.755758182143569,False
PSI_vs_KET,closeness,posteromedial visual area,533,-4.024001833148912,0.5186481351864813,0.7682475502449755,False
PSI_vs_KET,closeness,Central amygdalar nucleus,536,-8.37031449216985,0.2986701329867013,0.755758182143569,False
PSI_vs_KET,closeness,Temporal association areas,541,-4.3286651824017355,0.4881511848815118,0.755758182143569,False
PSI_vs_KET,closeness,Medial septal nucleus,564,-6.71433907598167,0.31786821317868214,0.755758182143569,False
PSI_vs_KET,closeness,Postpiriform transition area,566,-12.811587070614687,0.11628837116288371,0.5820137986201379,False
PSI_vs_KET,closeness,Tegmental reticular nucleus,574,-10.293676745323385,0.14538546145385461,0.6174079020669361,False
PSI_vs_KET,closeness,Central lateral nucleus of the thalamus,575,-11.384073510745772,0.14588541145885411,0.6174079020669361,False
PSI_vs_KET,closeness,Accessory facial motor nucleus,576,-5.439331022358784,0.5166483351664833,0.7682475502449755,False
PSI_vs_KET,closeness,Taenia tecta,589,-9.68181841072932,0.2913708629137086,0.755758182143569,False
PSI_vs_KET,closeness,Central linear nucleus raphe,591,-0.5278405458056206,0.929007099290071,0.9614614957718202,False
PSI_vs_KET,closeness,Diagonal band nucleus,596,-7.32916108185476,0.46395360463953605,0.755758182143569,False
PSI_vs_KET,closeness,Central medial nucleus of the thalamus,599,-0.8574736806482584,0.9753024697530247,0.9753024697530246,False
PSI_vs_KET,closeness,Subparafascicular area,609,-2.814403386826566,0.8318168183181682,0.8967398714673988,False
PSI_vs_KET,closeness,Nucleus of the lateral lemniscus,612,-7.438747710078882,0.3708629137086291,0.755758182143569,False
PSI_vs_KET,closeness,Tuberal nucleus,614,11.272629266558601,0.23147685231476853,0.7463173682631737,False
PSI_vs_KET,closeness,Cuneiform nucleus,616,-0.09120697226143015,0.9744025597440256,0.9753024697530246,False
PSI_vs_KET,closeness,Nucleus of the lateral olfactory tract,619,6.881789152691262,0.47835216478352166,0.755758182143569,False
PSI_vs_KET,closeness,Motor nucleus of trigeminal,621,-9.787671184646314,0.35006499350064996,0.755758182143569,False
PSI_vs_KET,closeness,Cortical amygdalar area anterior part,639,-6.349198358567659,0.46865313468653136,0.755758182143569,False
PSI_vs_KET,closeness,Nucleus of the trapezoid body,642,-7.4307410256037,0.42905709429057093,0.755758182143569,False
PSI_vs_KET,closeness,Cortical amygdalar area posterior part,647,-3.527705118027434,0.43565643435656437,0.755758182143569,False
PSI_vs_KET,closeness,Nucleus of the solitary tract,651,-14.809883214786383,0.0367963203679632,0.4152727584384418,False
PSI_vs_KET,closeness,Abducens nucleus,653,1.4504120224490293,0.653034696530347,0.8184437713864081,False
PSI_vs_KET,closeness,Facial motor nucleus,661,2.138975679192712,0.6985301469853015,0.8184437713864081,False
PSI_vs_KET,closeness,Caudoputamen,672,-3.778567182203183,0.6659334066593341,0.8184437713864081,False
PSI_vs_KET,closeness,Visceral area,677,1.4262014689182294,0.6539346065393461,0.8184437713864081,False
PSI_vs_KET,closeness,Superior central nucleus raphe,679,-12.868929398245777,0.06719328067193281,0.4393668741233984,False
PSI_vs_KET,closeness,Ventral medial nucleus of the thalamus,685,-4.902736708326131,0.4082591740825917,0.755758182143569,False
PSI_vs_KET,closeness,Ventrolateral preoptic nucleus,689,1.559256836828581,0.6777322267773223,0.8184437713864081,False
PSI_vs_KET,closeness,Ventromedial hypothalamic nucleus,693,-15.911121232787245,0.0367963203679632,0.4152727584384418,False
PSI_vs_KET,closeness,Olivary pretectal nucleus,706,7.623775190646564,0.48555144485551444,0.755758182143569,False
PSI_vs_KET,closeness,Cuneate nucleus,711,-7.624839351436515,0.49235076492350766,0.755758182143569,False
PSI_vs_KET,closeness,Ventral posterolateral nucleus of the thalamus,718,-2.461437208052402,0.6182381761823817,0.8184437713864081,False
PSI_vs_KET,closeness,Dentate gyrus,726,-4.978736946443483,0.5849415058494151,0.7985424314711387,False
PSI_vs_KET,closeness,Orbital area medial part,731,-10.08169846752014,0.29627037296270375,0.755758182143569,False
PSI_vs_KET,closeness,Ventral posteromedial nucleus of the thalamus,733,-9.640068737815477,0.11658834116588342,0.5820137986201379,False
PSI_vs_KET,closeness,Orbital area ventrolateral part,746,-3.3179132194866234,0.5184481551844815,0.7682475502449755,False
PSI_vs_KET,closeness,Ventral tegmental area,749,8.085939262221187,0.11028897110288971,0.5820137986201379,False
PSI_vs_KET,closeness,Olfactory tubercle,754,-18.451208296487785,0.013798620137986202,0.2812118788121188,False
PSI_vs_KET,closeness,Ventral tegmental nucleus,757,-0.9907091825482723,0.9138086191380862,0.9557004825833206,False
PSI_vs_KET,closeness,Vascular organ of the lamina terminalis,763,1.1066201223957037,0.9386061393860614,0.9617969237559003,False
PSI_vs_KET,closeness,Nucleus x,765,1.3795449880491812,0.7991200879912009,0.8743005883743423,False
PSI_vs_KET,closeness,Hypoglossal nucleus,773,8.56192881395982,0.10288971102889712,0.5820137986201379,False
PSI_vs_KET,closeness,Posterior amygdalar nucleus,780,-19.65889910388612,0.0071992800719928,0.23434323234343232,False
PSI_vs_KET,closeness,Nucleus y,781,0.810013191416667,0.9673032696730327,0.9753024697530246,False
PSI_vs_KET,closeness,Piriform-amygdalar area,788,-1.8208858928624103,0.9175082491750824,0.9557004825833206,False
PSI_vs_KET,closeness,Periaqueductal gray,795,-1.0645886344708089,0.9115088491150884,0.9557004825833206,False
PSI_vs_KET,closeness,Zona incerta,797,-14.35401417295057,0.15498450154984503,0.62274264376841,False
PSI_vs_KET,closeness,Dorsal peduncular area,814,-11.659439310044046,0.12038796120387961,0.5820137986201379,False
PSI_vs_KET,closeness,Dorsomedial nucleus of the hypothalamus,830,-7.3412749963445805,0.41385861413858616,0.755758182143569,False
PSI_vs_KET,closeness,Dorsal motor nucleus of the vagus nerve,839,-1.28097500752785,0.6806319368063194,0.8184437713864081,False
PSI_vs_KET,closeness,Parasubiculum,843,-15.27816707748445,0.0103989601039896,0.24645535446455352,False
PSI_vs_KET,closeness,Dentate nucleus,846,-10.711234789230389,0.39406059394060594,0.755758182143569,False
PSI_vs_KET,closeness,Parvicellular reticular nucleus,852,-13.982014207051535,0.14308569143085692,0.6174079020669361,False
PSI_vs_KET,closeness,Parasolitary nucleus,859,-11.071031191533672,0.2936706329367063,0.755758182143569,False
PSI_vs_KET,closeness,Parabrachial nucleus,867,-8.76682257038619,0.29217078292170784,0.755758182143569,False
PSI_vs_KET,closeness,Dorsal nucleus raphe,872,-8.473173435828661,0.23617638236176383,0.7463173682631737,False
PSI_vs_KET,closeness,Parabigeminal nucleus,874,3.9274864922289296,0.6682331766823317,0.8184437713864081,False
PSI_vs_KET,closeness,Retrosplenial area dorsal part,879,-3.8820780498806435,0.6405359464053595,0.8184437713864081,False
PSI_vs_KET,closeness,Dorsal tegmental nucleus,880,-7.470593879371389,0.37476252374762525,0.755758182143569,False
PSI_vs_KET,closeness,Retrosplenial area ventral part,886,-13.464752045305655,0.0446955304469553,0.4393668741233984,False
PSI_vs_KET,closeness,Retrosplenial area lateral agranular part,894,-6.677051933506647,0.37596240375962403,0.755758182143569,False
PSI_vs_KET,closeness,Ectorhinal area,895,-16.256425005684203,0.008799120087991202,0.23434323234343232,False
PSI_vs_KET,closeness,External cuneate nucleus,903,-4.588787612945403,0.26217378262173785,0.755758182143569,False
PSI_vs_KET,closeness,Paracentral nucleus,907,-8.355496257664921,0.06319368063193681,0.4393668741233984,False
PSI_vs_KET,closeness,Lingula (I),912,-18.609199392181665,0.008899110088991101,0.23434323234343232,False
PSI_vs_KET,closeness,Entorhinal area lateral part,918,-12.003771671706165,0.20217978202179782,0.7151732587935236,False
PSI_vs_KET,closeness,Central lobule,920,-13.140574059482095,0.017798220177982202,0.2812118788121188,False
PSI_vs_KET,closeness,Perirhinal area,922,-18.0192243242223,0.07589241075892411,0.47332898289118464,False
PSI_vs_KET,closeness,Entorhinal area medial part dorsal zone,926,-8.745169658765024,0.1264873512648735,0.5877941617602945,False
PSI_vs_KET,closeness,Culmen,928,-11.870783565690735,0.11848815118488151,0.5820137986201379,False
PSI_vs_KET,closeness,Parafascicular nucleus,930,-7.267540528479376,0.2615738426157384,0.755758182143569,False
PSI_vs_KET,closeness,Pontine gray,931,-13.696165349772587,0.06239376062393761,0.4393668741233984,False
PSI_vs_KET,closeness,Declive (VI),936,-4.537745050414323,0.3762623737626237,0.755758182143569,False
PSI_vs_KET,closeness,Folium-tuber vermis (VII),944,0.8095086059203425,0.9085091490850915,0.9557004825833206,False
PSI_vs_KET,closeness,Posterior hypothalamic nucleus,946,6.951418542611668,0.14388561143885611,0.6174079020669361,False
PSI_vs_KET,closeness,Pyramus (VIII),951,2.7516184402203105,0.5896410358964104,0.7985424314711387,False
PSI_vs_KET,closeness,Uvula (IX),957,-13.615483341685156,0.001999800019998,0.23434323234343232,False
PSI_vs_KET,closeness,Piriform area,961,1.1759947470403205,0.9721027897210279,0.9753024697530246,False
PSI_vs_KET,closeness,Nodulus (X),968,-4.514260763827879,0.46165383461653836,0.755758182143569,False
PSI_vs_KET,closeness,Paragigantocellular reticular nucleus dorsal part,970,-5.897539795572088,0.5752424757524247,0.7985424314711387,False
PSI_vs_KET,closeness,Prelimbic area,972,-7.044843232071418,0.41025897410258977,0.755758182143569,False
PSI_vs_KET,closeness,Edinger-Westphal nucleus,975,-7.596696412050605,0.4343565643435656,0.755758182143569,False
PSI_vs_KET,closeness,Paragigantocellular reticular nucleus lateral part,978,-5.913321662342494,0.46395360463953605,0.755758182143569,False
PSI_vs_KET,closeness,Dorsal premammillary nucleus,980,3.884085576946404,0.6538346165383462,0.8184437713864081,False
PSI_vs_KET,closeness,Fasciola cinerea,982,-4.772101904444897,0.5461453854614539,0.7892466850875888,False
PSI_vs_KET,closeness,Primary motor area,985,-4.852536232932881,0.5555444455554445,0.7931568288954237,False
PSI_vs_KET,closeness,Fastigial nucleus,989,2.52604614969864,0.5658434156584341,0.7982433899467196,False
PSI_vs_KET,closeness,Secondary motor area,993,4.731446730026477,0.3377662233776622,0.755758182143569,False
PSI_vs_KET,closeness,Fundus of striatum,998,4.196535704697903,0.6137386261373863,0.8171688449132615,False
PSI_vs_KET,closeness,Primary auditory area,1002,-10.235239072227381,0.12158784121587841,0.5820137986201379,False
PSI_vs_KET,closeness,Ventral premammillary nucleus,1004,-0.5345460861998887,0.9194080591940806,0.9557004825833206,False
PSI_vs_KET,closeness,Simple lobule,1007,10.458759063649985,0.1561843815618438,0.62274264376841,False
PSI_vs_KET,closeness,fiber tracts,1009,-7.3535167029143516,0.2916708329167083,0.755758182143569,False
PSI_vs_KET,closeness,Dorsal auditory area,1011,-2.5280459323794275,0.6634336566343366,0.8184437713864081,False
PSI_vs_KET,closeness,Ansiform lobule,1017,11.985433646470645,0.052894710528947106,0.4393668741233984,False
PSI_vs_KET,closeness,Ventral auditory area,1018,-9.846455730739445,0.23527647235276472,0.7463173682631737,False
PSI_vs_KET,closeness,Posterior complex of the thalamus,1020,-15.616564062307148,0.007399260073992601,0.23434323234343232,False
PSI_vs_KET,closeness,Paramedian lobule,1025,5.544383809883065,0.385961403859614,0.755758182143569,False
PSI_vs_KET,closeness,Posterior auditory area,1027,-11.86784106559196,0.0664933506649335,0.4393668741233984,False
PSI_vs_KET,closeness,Posterior limiting nucleus of the thalamus,1029,2.6824746236960095,0.6271372862713729,0.8184437713864081,False
PSI_vs_KET,closeness,Copula pyramidis,1033,6.085212732830504,0.11148885111488852,0.5820137986201379,False
PSI_vs_KET,closeness,Postsubiculum,1037,4.77851540386664,0.43475652434756523,0.755758182143569,False
PSI_vs_KET,closeness,Paraflocculus,1041,3.4447786978286654,0.5889411058894111,0.7985424314711387,False
PSI_vs_KET,closeness,Flocculus,1049,-2.769469933639236,0.6318368163183682,0.8184437713864081,False
PSI_vs_KET,closeness,Gustatory areas,1057,-6.188312605214847,0.6372362763723628,0.8184437713864081,False
PSI_vs_KET,closeness,Parapyramidal nucleus,1069,-10.315258737838043,0.30196980301969806,0.755758182143569,False
PSI_vs_KET,closeness,Presubiculum,1084,-10.454685762235949,0.060493950604939506,0.4393668741233984,False
